cliente_id,timestamp,consumo,unidad,medidor_id
CLI-002,2026-05-30 19:00:00,603.95,kWh,MTR-002
CLI-003,2026-05-30 19:00:00,327.16,kWh,MTR-003
CLI-001,2026-05-30 20:00:00,537.01,kWh,MTR-001
CLI-002,2026-05-30 20:00:00,606.83,kWh,MTR-002
CLI-003,2026-05-30 20:00:00,347.67,kWh,MTR-003
CLI-001,2026-05-30 21:00:00,543.72,kWh,MTR-001
CLI-002,2026-05-30 21:00:00,583.65,kWh,MTR-002
CLI-003,2026-05-30 21:00:00,337.98,kWh,MTR-003
CLI-001,2026-05-30 22:00:00,73.1,kWh,MTR-001
CLI-002,2026-05-30 22:00:00,630.37,kWh,MTR-002
CLI-003,2026-05-30 22:00:00,357.99,kWh,MTR-003
CLI-001,2026-05-30 23:00:00,69.52,kWh,MTR-001
CLI-002,2026-05-30 23:00:00,638.86,kWh,MTR-002
CLI-003,2026-05-30 23:00:00,346.38,kWh,MTR-003
CLI-001,2026-05-31 00:00:00,47.38,kWh,MTR-001
CLI-002,2026-05-31 00:00:00,624.84,kWh,MTR-002
CLI-003,2026-05-31 00:00:00,332.38,kWh,MTR-003
CLI-001,2026-05-31 01:00:00,38.93,kWh,MTR-001
CLI-002,2026-05-31 01:00:00,583.23,kWh,MTR-002
CLI-003,2026-05-31 01:00:00,328.11,kWh,MTR-003
CLI-001,2026-05-31 02:00:00,35.06,kWh,MTR-001
CLI-002,2026-05-31 02:00:00,634.88,kWh,MTR-002
CLI-003,2026-05-31 02:00:00,320.23,kWh,MTR-003
CLI-001,2026-05-31 03:00:00,34.76,kWh,MTR-001
CLI-002,2026-05-31 03:00:00,608.3,kWh,MTR-002
CLI-003,2026-05-31 03:00:00,323.18,kWh,MTR-003
CLI-001,2026-05-31 04:00:00,34.89,kWh,MTR-001
CLI-002,2026-05-31 04:00:00,618.38,kWh,MTR-002
CLI-003,2026-05-31 04:00:00,353.01,kWh,MTR-003
CLI-001,2026-05-31 05:00:00,32.97,kWh,MTR-001
CLI-002,2026-05-31 05:00:00,577.57,kWh,MTR-002
CLI-003,2026-05-31 05:00:00,346.68,kWh,MTR-003
CLI-001,2026-05-31 06:00:00,35.97,kWh,MTR-001
CLI-002,2026-05-31 06:00:00,578.43,kWh,MTR-002
CLI-003,2026-05-31 06:00:00,327.13,kWh,MTR-003
CLI-001,2026-05-31 07:00:00,42.22,kWh,MTR-001
CLI-002,2026-05-31 07:00:00,539.32,kWh,MTR-002
CLI-003,2026-05-31 07:00:00,338.21,kWh,MTR-003
CLI-001,2026-05-31 08:00:00,48.63,kWh,MTR-001
CLI-002,2026-05-31 08:00:00,470.44,kWh,MTR-002
CLI-003,2026-05-31 08:00:00,322.71,kWh,MTR-003
CLI-001,2026-05-31 09:00:00,41.01,kWh,MTR-001
CLI-002,2026-05-31 09:00:00,380.64,kWh,MTR-002
CLI-003,2026-05-31 09:00:00,341.08,kWh,MTR-003
CLI-001,2026-05-31 10:00:00,43.92,kWh,MTR-001
CLI-002,2026-05-31 10:00:00,329.61,kWh,MTR-002
CLI-003,2026-05-31 10:00:00,359.49,kWh,MTR-003
CLI-001,2026-05-31 11:00:00,43.77,kWh,MTR-001
CLI-002,2026-05-31 11:00:00,410.54,kWh,MTR-002
CLI-003,2026-05-31 11:00:00,332.66,kWh,MTR-003
CLI-001,2026-05-31 12:00:00,49.9,kWh,MTR-001
CLI-002,2026-05-31 12:00:00,310.94,kWh,MTR-002
CLI-003,2026-05-31 12:00:00,345.27,kWh,MTR-003
CLI-001,2026-05-31 13:00:00,33.6,kWh,MTR-001
CLI-002,2026-05-31 13:00:00,12973.31,kWh,MTR-002
CLI-003,2026-05-31 13:00:00,345.02,kWh,MTR-003
CLI-001,2026-05-31 14:00:00,46.96,kWh,MTR-001
CLI-002,2026-05-31 14:00:00,423.05,kWh,MTR-002
CLI-003,2026-05-31 14:00:00,342.42,kWh,MTR-003
CLI-001,2026-05-31 15:00:00,30.23,kWh,MTR-001
CLI-002,2026-05-31 15:00:00,383.23,kWh,MTR-002
CLI-003,2026-05-31 15:00:00,340.27,kWh,MTR-003
CLI-001,2026-05-31 16:00:00,30.12,kWh,MTR-001
CLI-002,2026-05-31 16:00:00,453.1,kWh,MTR-002
CLI-003,2026-05-31 16:00:00,321.16,kWh,MTR-003
CLI-001,2026-05-31 17:00:00,36.61,kWh,MTR-001
CLI-002,2026-05-31 17:00:00,540.95,kWh,MTR-002
CLI-003,2026-05-31 17:00:00,345.83,kWh,MTR-003
CLI-001,2026-05-31 18:00:00,42.54,kWh,MTR-001
CLI-002,2026-05-31 18:00:00,612.59,kWh,MTR-002
CLI-003,2026-05-31 18:00:00,351.36,kWh,MTR-003
CLI-001,2026-05-31 19:00:00,44.85,kWh,MTR-001
CLI-002,2026-05-31 19:00:00,595.95,kWh,MTR-002
CLI-003,2026-05-31 19:00:00,332.62,kWh,MTR-003
CLI-001,2026-05-31 20:00:00,34.17,kWh,MTR-001
CLI-002,2026-05-31 20:00:00,630.97,kWh,MTR-002
CLI-003,2026-05-31 20:00:00,334.14,kWh,MTR-003
CLI-001,2026-05-31 21:00:00,35.61,kWh,MTR-001
CLI-002,2026-05-31 21:00:00,643.85,kWh,MTR-002
CLI-003,2026-05-31 21:00:00,353.7,kWh,MTR-003
CLI-001,2026-05-31 22:00:00,37.79,kWh,MTR-001
CLI-002,2026-05-31 22:00:00,635.52,kWh,MTR-002
CLI-003,2026-05-31 22:00:00,348.21,kWh,MTR-003
CLI-001,2026-05-31 23:00:00,30.63,kWh,MTR-001
CLI-002,2026-05-31 23:00:00,609.79,kWh,MTR-002
CLI-003,2026-05-31 23:00:00,338.08,kWh,MTR-003
CLI-001,2026-06-01 00:00:00,65.4,kWh,MTR-001
CLI-002,2026-06-01 00:00:00,582.86,kWh,MTR-002
CLI-003,01/06/2026 00:00,351.11,kWh,MTR-003
CLI-001,2026-06-01 01:00:00,71.09,kWh,MTR-001
CLI-002,2026-06-01 01:00:00,608.79,kWh,MTR-002
CLI-003,01/06/2026 01:00,327.61,kWh,MTR-003
CLI-001,2026-06-01 02:00:00,78.31,kWh,MTR-001
CLI-002,2026-06-01 02:00:00,629.29,kWh,MTR-002
CLI-003,01/06/2026 02:00,354.87,kWh,MTR-003
CLI-001,2026-06-01 03:00:00,83.45,kWh,MTR-001
CLI-002,2026-06-01 03:00:00,584.29,kWh,MTR-002
CLI-003,01/06/2026 03:00,338.37,kWh,MTR-003
CLI-001,2026-06-01 04:00:00,73.06,kWh,MTR-001
CLI-001,2026-06-01 04:00:00,73.06,kWh,MTR-001
CLI-002,2026-06-01 04:00:00,640.26,kWh,MTR-002
CLI-003,01/06/2026 04:00,343.77,kWh,MTR-003
CLI-001,2026-06-01 05:00:00,71.67,kWh,MTR-001
CLI-002,2026-06-01 05:00:00,611.44,kWh,MTR-002
CLI-003,01/06/2026 05:00,332.5,kWh,MTR-003
CLI-001,2026-06-01 06:00:00,564.97,kWh,MTR-001
CLI-002,2026-06-01 06:00:00,597.46,kWh,MTR-002
CLI-003,01/06/2026 06:00,331.07,kWh,MTR-003
CLI-001,2026-06-01 07:00:00,575.29,kWh,MTR-001
CLI-002,2026-06-01 07:00:00,523.29,kWh,MTR-002
CLI-003,01/06/2026 07:00,475.34,kWh,MTR-003
CLI-001,2026-06-01 08:00:00,508.03,kWh,MTR-001
CLI-002,2026-06-01 08:00:00,440.26,kWh,MTR-002
CLI-003,01/06/2026 08:00,446.93,kWh,MTR-003
CLI-001,2026-06-01 09:00:00,507.1,kWh,MTR-001
CLI-002,2026-06-01 09:00:00,398.37,kWh,MTR-002
CLI-003,01/06/2026 09:00,440.85,kWh,MTR-003
CLI-001,2026-06-01 10:00:00,494.32,kWh,MTR-001
CLI-002,2026-06-01 10:00:00,352.94,kWh,MTR-002
CLI-003,01/06/2026 10:00,469.03,kWh,MTR-003
CLI-001,2026-06-01 11:00:00,537.03,kWh,MTR-001
CLI-002,2026-06-01 11:00:00,303.25,kWh,MTR-002
CLI-003,01/06/2026 11:00,457.58,kWh,MTR-003
CLI-001,2026-06-01 12:00:00,553.58,kWh,MTR-001
CLI-002,2026-06-01 12:00:00,319.86,kWh,MTR-002
CLI-003,01/06/2026 12:00,460.57,kWh,MTR-003
CLI-001,2026-06-01 13:00:00,548.89,kWh,MTR-001
CLI-002,2026-06-01 13:00:00,393.85,kWh,MTR-002
CLI-003,01/06/2026 13:00,485.27,kWh,MTR-003
CLI-001,2026-06-01 14:00:00,516.26,kWh,MTR-001
CLI-002,2026-06-01 14:00:00,392.58,kWh,MTR-002
CLI-003,01/06/2026 14:00,464.87,kWh,MTR-003
CLI-001,2026-06-01 15:00:00,490.19,kWh,MTR-001
CLI-002,2026-06-01 15:00:00,420.22,kWh,MTR-002
CLI-003,01/06/2026 15:00,484.75,kWh,MTR-003
CLI-001,2026-06-01 16:00:00,512.07,kWh,MTR-001
CLI-002,2026-06-01 16:00:00,482.73,kWh,MTR-002
CLI-003,01/06/2026 16:00,460.57,kWh,MTR-003
CLI-001,2026-06-01 17:00:00,527.28,kWh,MTR-001
CLI-002,2026-06-01 17:00:00,528.15,kWh,MTR-002
CLI-003,01/06/2026 17:00,464.32,kWh,MTR-003
CLI-001,2026-06-01 18:00:00,554.47,kWh,MTR-001
CLI-002,2026-06-01 18:00:00,609.06,kWh,MTR-002
CLI-003,01/06/2026 18:00,470.17,kWh,MTR-003
CLI-001,2026-06-01 19:00:00,494.09,kWh,MTR-001
CLI-002,2026-06-01 19:00:00,579.87,kWh,MTR-002
CLI-003,01/06/2026 19:00,352.56,kWh,MTR-003
CLI-001,2026-06-01 20:00:00,510.31,kWh,MTR-001
CLI-002,2026-06-01 20:00:00,621.21,kWh,MTR-002
CLI-003,01/06/2026 20:00,352.68,kWh,MTR-003
CLI-001,2026-06-01 21:00:00,552.26,kWh,MTR-001
CLI-002,2026-06-01 21:00:00,575.01,kWh,MTR-002
CLI-003,01/06/2026 21:00,325.97,kWh,MTR-003
CLI-001,2026-06-01 22:00:00,69.75,kWh,MTR-001
CLI-002,2026-06-01 22:00:00,588.7,kWh,MTR-002
CLI-003,01/06/2026 22:00,332.66,kWh,MTR-003
CLI-001,2026-06-01 23:00:00,82.83,kWh,MTR-001
CLI-002,2026-06-01 23:00:00,641.03,kWh,MTR-002
CLI-003,01/06/2026 23:00,359.3,kWh,MTR-003
CLI-001,2026-06-02 00:00:00,,kWh,MTR-001
CLI-002,2026-06-02 00:00:00,644.05,kWh,MTR-002
CLI-003,02/06/2026 00:00,325.1,kWh,MTR-003
CLI-001,2026-06-02 01:00:00,69.23,kWh,MTR-001
CLI-002,2026-06-02 01:00:00,578.72,kWh,MTR-002
CLI-003,02/06/2026 01:00,352.83,kWh,MTR-003
CLI-001,2026-06-02 02:00:00,81.53,kWh,MTR-001
CLI-002,2026-06-02 02:00:00,591.47,kWh,MTR-002
CLI-003,02/06/2026 02:00,335.77,kWh,MTR-003
CLI-001,2026-06-02 03:00:00,69.57,kWh,MTR-001
CLI-002,2026-06-02 03:00:00,613.16,kWh,MTR-002
CLI-003,02/06/2026 03:00,338.99,kWh,MTR-003
CLI-001,2026-06-02 04:00:00,69.61,kWh,MTR-001
CLI-002,2026-06-02 04:00:00,633.8,kWh,MTR-002
CLI-003,02/06/2026 04:00,359.9,kWh,MTR-003
CLI-001,2026-06-02 05:00:00,63.36,kWh,MTR-001
CLI-002,2026-06-02 05:00:00,576.1,kWh,MTR-002
CLI-003,02/06/2026 05:00,339.47,kWh,MTR-003
CLI-001,2026-06-02 06:00:00,619.22,kWh,MTR-001
CLI-002,2026-06-02 06:00:00,619.96,kWh,MTR-002
CLI-003,02/06/2026 06:00,338.24,kWh,MTR-003
CLI-001,2026-06-02 07:00:00,588.35,kWh,MTR-001
CLI-002,2026-06-02 07:00:00,518.46,kWh,MTR-002
CLI-003,02/06/2026 07:00,463.66,kWh,MTR-003
CLI-001,2026-06-02 08:00:00,528.37,kWh,MTR-001
CLI-002,2026-06-02 08:00:00,516.28,kWh,MTR-002
CLI-003,02/06/2026 08:00,467.82,kWh,MTR-003
CLI-001,2026-06-02 09:00:00,558.26,kWh,MTR-001
CLI-002,2026-06-02 09:00:00,467.43,kWh,MTR-002
CLI-003,02/06/2026 09:00,466.88,kWh,MTR-003
CLI-001,2026-06-02 10:00:00,558.69,kWh,MTR-001
CLI-002,2026-06-02 10:00:00,402.62,kWh,MTR-002
CLI-003,02/06/2026 10:00,473.25,kWh,MTR-003
CLI-001,2026-06-02 11:00:00,539.33,kWh,MTR-001
CLI-002,2026-06-02 11:00:00,308.81,kWh,MTR-002
CLI-003,02/06/2026 11:00,449.08,kWh,MTR-003
CLI-001,2026-06-02 12:00:00,542.28,kWh,MTR-001
CLI-002,2026-06-02 12:00:00,348.39,kWh,MTR-002
CLI-003,02/06/2026 12:00,480.66,kWh,MTR-003
CLI-001,2026-06-02 13:00:00,503.14,kWh,MTR-001
CLI-002,2026-06-02 13:00:00,355.2,kWh,MTR-002
CLI-003,02/06/2026 13:00,459.39,kWh,MTR-003
CLI-001,2026-06-02 14:00:00,493.53,kWh,MTR-001
CLI-002,2026-06-02 14:00:00,383.47,kWh,MTR-002
CLI-003,02/06/2026 14:00,448.95,kWh,MTR-003
CLI-001,2026-06-02 15:00:00,548.12,kWh,MTR-001
CLI-002,2026-06-02 15:00:00,413.84,kWh,MTR-002
CLI-003,02/06/2026 15:00,438.91,kWh,MTR-003
CLI-001,2026-06-02 16:00:00,527.34,kWh,MTR-001
CLI-002,2026-06-02 16:00:00,455.72,kWh,MTR-002
CLI-003,02/06/2026 16:00,477.58,kWh,MTR-003
CLI-001,2026-06-02 17:00:00,548.96,kWh,MTR-001
CLI-002,2026-06-02 17:00:00,522.53,kWh,MTR-002
CLI-003,02/06/2026 17:00,456.04,kWh,MTR-003
CLI-001,2026-06-02 18:00:00,541.63,kWh,MTR-001
CLI-002,2026-06-02 18:00:00,605.81,kWh,MTR-002
CLI-003,02/06/2026 18:00,465.47,kWh,MTR-003
CLI-001,2026-06-02 19:00:00,531.38,kWh,MTR-001
CLI-002,2026-06-02 19:00:00,583.12,kWh,MTR-002
CLI-003,02/06/2026 19:00,335.95,kWh,MTR-003
CLI-001,2026-06-02 20:00:00,539.69,kWh,MTR-001
CLI-002,2026-06-02 20:00:00,612.28,kWh,MTR-002
CLI-003,02/06/2026 20:00,348.22,kWh,MTR-003
CLI-001,2026-06-02 21:00:00,491.61,kWh,MTR-001
CLI-002,2026-06-02 21:00:00,575.83,kWh,MTR-002
CLI-003,02/06/2026 21:00,337.95,kWh,MTR-003
CLI-001,2026-06-02 22:00:00,84.04,kWh,MTR-001
CLI-002,2026-06-02 22:00:00,577.87,kWh,MTR-002
CLI-003,02/06/2026 22:00,345.5,kWh,MTR-003
CLI-001,2026-06-02 23:00:00,70.79,kWh,MTR-001
CLI-002,2026-06-02 23:00:00,635.08,kWh,MTR-002
CLI-003,02/06/2026 23:00,330.68,kWh,MTR-003
CLI-001,2026-06-03 00:00:00,76.36,kWh,MTR-001
CLI-002,2026-06-03 00:00:00,629.12,kWh,MTR-002
CLI-003,03/06/2026 00:00,349.37,kWh,MTR-003
CLI-001,2026-06-03 01:00:00,64.87,kWh,MTR-001
CLI-002,2026-06-03 01:00:00,623.32,kWh,MTR-002
CLI-003,03/06/2026 01:00,341.9,kWh,MTR-003
CLI-001,2026-06-03 02:00:00,80.79,kWh,MTR-001
CLI-002,2026-06-03 02:00:00,581.84,kWh,MTR-002
CLI-003,03/06/2026 02:00,337.84,kWh,MTR-003
CLI-001,2026-06-03 03:00:00,67.08,kWh,MTR-001
CLI-002,2026-06-03 03:00:00,576.66,kWh,MTR-002
CLI-003,03/06/2026 03:00,357.54,kWh,MTR-003
CLI-001,2026-06-03 04:00:00,80.89,kWh,MTR-001
CLI-002,2026-06-03 04:00:00,619.67,kWh,MTR-002
CLI-003,03/06/2026 04:00,324.8,kWh,MTR-003
CLI-001,2026-06-03 05:00:00,63.25,kWh,MTR-001
CLI-002,2026-06-03 05:00:00,637.99,kWh,MTR-002
CLI-003,03/06/2026 05:00,358.69,kWh,MTR-003
CLI-001,2026-06-03 06:00:00,595.65,kWh,MTR-001
CLI-002,2026-06-03 06:00:00,607.69,kWh,MTR-002
CLI-003,03/06/2026 06:00,345.55,kWh,MTR-003
CLI-001,2026-06-03 07:00:00,562.11,kWh,MTR-001
CLI-002,2026-06-03 07:00:00,561.43,kWh,MTR-002
CLI-003,03/06/2026 07:00,443.7,kWh,MTR-003
CLI-001,2026-06-03 08:00:00,510.62,kWh,MTR-001
CLI-002,2026-06-03 08:00:00,420.23,kWh,MTR-002
CLI-003,03/06/2026 08:00,467.37,kWh,MTR-003
CLI-001,2026-06-03 09:00:00,528.82,kWh,MTR-001
CLI-002,2026-06-03 09:00:00,450.06,kWh,MTR-002
CLI-003,03/06/2026 09:00,463.04,kWh,MTR-003
CLI-001,2026-06-03 10:00:00,537.23,kWh,MTR-001
CLI-002,2026-06-03 10:00:00,342.7,kWh,MTR-002
CLI-003,03/06/2026 10:00,479.73,kWh,MTR-003
CLI-001,2026-06-03 11:00:00,531.23,kWh,MTR-001
CLI-002,2026-06-03 11:00:00,390.31,kWh,MTR-002
CLI-003,03/06/2026 11:00,488.42,kWh,MTR-003
CLI-001,2026-06-03 12:00:00,555.19,kWh,MTR-001
CLI-002,2026-06-03 12:00:00,300.3,kWh,MTR-002
CLI-003,03/06/2026 12:00,42329.45,kWh,MTR-003
CLI-003,03/06/2026 12:00,42329.45,kWh,MTR-003
CLI-001,2026-06-03 13:00:00,545.44,kWh,MTR-001
CLI-002,2026-06-03 13:00:00,309.87,kWh,MTR-002
CLI-003,03/06/2026 13:00,474.29,kWh,MTR-003
CLI-001,2026-06-03 14:00:00,556.71,kWh,MTR-001
CLI-002,2026-06-03 14:00:00,336.56,kWh,MTR-002
CLI-003,03/06/2026 14:00,476.38,kWh,MTR-003
CLI-001,2026-06-03 15:00:00,494.13,kWh,MTR-001
CLI-002,2026-06-03 15:00:00,438.71,kWh,MTR-002
CLI-003,03/06/2026 15:00,489.78,kWh,MTR-003
CLI-001,2026-06-03 16:00:00,486.79,kWh,MTR-001
CLI-002,2026-06-03 16:00:00,514.0,kWh,MTR-002
CLI-003,03/06/2026 16:00,481.58,kWh,MTR-003
CLI-001,2026-06-03 17:00:00,485.04,kWh,MTR-001
CLI-002,2026-06-03 17:00:00,526.69,kWh,MTR-002
CLI-003,03/06/2026 17:00,482.85,kWh,MTR-003
CLI-001,2026-06-03 18:00:00,484.48,kWh,MTR-001
CLI-002,2026-06-03 18:00:00,578.0,kWh,MTR-002
CLI-003,03/06/2026 18:00,487.3,kWh,MTR-003
CLI-001,2026-06-03 19:00:00,534.25,kWh,MTR-001
CLI-002,2026-06-03 19:00:00,585.43,kWh,MTR-002
CLI-003,03/06/2026 19:00,356.99,kWh,MTR-003
CLI-001,2026-06-03 20:00:00,491.33,kWh,MTR-001
CLI-002,2026-06-03 20:00:00,607.99,kWh,MTR-002
CLI-003,03/06/2026 20:00,321.83,kWh,MTR-003
CLI-001,2026-06-03 21:00:00,490.44,kWh,MTR-001
CLI-002,2026-06-03 21:00:00,578.5,kWh,MTR-002
CLI-003,03/06/2026 21:00,351.75,kWh,MTR-003
CLI-001,2026-06-03 22:00:00,64.27,kWh,MTR-001
CLI-002,2026-06-03 22:00:00,632.25,kWh,MTR-002
CLI-003,03/06/2026 22:00,339.89,kWh,MTR-003
CLI-001,2026-06-03 23:00:00,65.51,kWh,MTR-001
CLI-002,2026-06-03 23:00:00,604.83,kWh,MTR-002
CLI-003,03/06/2026 23:00,359.29,kWh,MTR-003
CLI-001,2026-06-04 00:00:00,68.11,kWh,MTR-001
CLI-002,2026-06-04 00:00:00,615.32,kWh,MTR-002
CLI-003,04/06/2026 00:00,353.46,kWh,MTR-003
CLI-001,2026-06-04 01:00:00,79.11,kWh,MTR-001
CLI-002,2026-06-04 01:00:00,598.49,kWh,MTR-002
CLI-003,04/06/2026 01:00,325.65,kWh,MTR-003
CLI-001,2026-06-04 02:00:00,77.41,kWh,MTR-001
CLI-002,2026-06-04 02:00:00,605.71,kWh,MTR-002
CLI-003,04/06/2026 02:00,321.63,kWh,MTR-003
CLI-001,2026-06-04 03:00:00,81.18,kWh,MTR-001
CLI-002,2026-06-04 03:00:00,629.44,kWh,MTR-002
CLI-003,04/06/2026 03:00,,kWh,MTR-003
CLI-001,2026-06-04 04:00:00,64.49,kWh,MTR-001
CLI-002,2026-06-04 04:00:00,620.62,kWh,MTR-002
CLI-003,04/06/2026 04:00,336.65,kWh,MTR-003
CLI-001,2026-06-04 05:00:00,79.31,kWh,MTR-001
CLI-002,2026-06-04 05:00:00,589.43,kWh,MTR-002
CLI-003,04/06/2026 05:00,340.92,kWh,MTR-003
CLI-001,2026-06-04 06:00:00,615.05,kWh,MTR-001
CLI-002,2026-06-04 06:00:00,577.63,kWh,MTR-002
CLI-003,04/06/2026 06:00,340.0,kWh,MTR-003
CLI-001,2026-06-04 07:00:00,590.18,kWh,MTR-001
CLI-002,2026-06-04 07:00:00,545.12,kWh,MTR-002
CLI-003,04/06/2026 07:00,455.61,kWh,MTR-003
CLI-001,2026-06-04 08:00:00,508.95,kWh,MTR-001
CLI-002,2026-06-04 08:00:00,495.78,kWh,MTR-002
CLI-003,04/06/2026 08:00,469.67,kWh,MTR-003
CLI-001,2026-06-04 09:00:00,543.73,kWh,MTR-001
CLI-002,2026-06-04 09:00:00,456.77,kWh,MTR-002
CLI-003,04/06/2026 09:00,463.1,kWh,MTR-003
CLI-001,2026-06-04 10:00:00,502.81,kWh,MTR-001
CLI-002,2026-06-04 10:00:00,337.91,kWh,MTR-002
CLI-003,04/06/2026 10:00,458.95,kWh,MTR-003
CLI-001,2026-06-04 11:00:00,494.07,kWh,MTR-001
CLI-002,2026-06-04 11:00:00,394.3,kWh,MTR-002
CLI-003,04/06/2026 11:00,481.64,kWh,MTR-003
CLI-001,2026-06-04 12:00:00,495.9,kWh,MTR-001
CLI-002,2026-06-04 12:00:00,299.99,kWh,MTR-002
CLI-003,04/06/2026 12:00,461.06,kWh,MTR-003
CLI-001,2026-06-04 13:00:00,510.04,kWh,MTR-001
CLI-002,2026-06-04 13:00:00,352.75,kWh,MTR-002
CLI-003,04/06/2026 13:00,468.63,kWh,MTR-003
CLI-001,2026-06-04 14:00:00,510.99,kWh,MTR-001
CLI-002,2026-06-04 14:00:00,381.99,kWh,MTR-002
CLI-003,04/06/2026 14:00,446.9,kWh,MTR-003
CLI-001,2026-06-04 15:00:00,484.77,kWh,MTR-001
CLI-002,2026-06-04 15:00:00,449.86,kWh,MTR-002
CLI-003,04/06/2026 15:00,475.34,kWh,MTR-003
CLI-001,2026-06-04 16:00:00,543.16,kWh,MTR-001
CLI-002,2026-06-04 16:00:00,503.62,kWh,MTR-002
CLI-003,04/06/2026 16:00,471.79,kWh,MTR-003
CLI-001,2026-06-04 17:00:00,519.14,kWh,MTR-001
CLI-001,2026-06-04 17:00:00,521.04,kWh,MTR-001
CLI-002,2026-06-04 17:00:00,571.26,kWh,MTR-002
CLI-003,04/06/2026 17:00,471.85,kWh,MTR-003
CLI-001,2026-06-04 18:00:00,526.36,kWh,MTR-001
CLI-002,2026-06-04 18:00:00,616.42,kWh,MTR-002
CLI-003,04/06/2026 18:00,458.1,kWh,MTR-003
CLI-001,2026-06-04 19:00:00,483.2,kWh,MTR-001
CLI-002,2026-06-04 19:00:00,628.8,kWh,MTR-002
CLI-003,04/06/2026 19:00,341.24,kWh,MTR-003
CLI-001,2026-06-04 20:00:00,543.84,kWh,MTR-001
CLI-002,2026-06-04 20:00:00,606.67,kWh,MTR-002
CLI-003,04/06/2026 20:00,342.34,kWh,MTR-003
CLI-001,2026-06-04 21:00:00,538.54,kWh,MTR-001
CLI-002,2026-06-04 21:00:00,584.29,kWh,MTR-002
CLI-003,04/06/2026 21:00,345.91,kWh,MTR-003
CLI-001,2026-06-04 22:00:00,71.99,kWh,MTR-001
CLI-002,2026-06-04 22:00:00,624.23,kWh,MTR-002
CLI-003,04/06/2026 22:00,349.89,kWh,MTR-003
CLI-001,2026-06-04 23:00:00,71.37,kWh,MTR-001
CLI-002,2026-06-04 23:00:00,636.19,kWh,MTR-002
CLI-003,04/06/2026 23:00,351.59,kWh,MTR-003
CLI-001,2026-06-05 00:00:00,71.61,kWh,MTR-001
CLI-002,2026-06-05 00:00:00,635.23,kWh,MTR-002
CLI-003,05/06/2026 00:00,355.74,kWh,MTR-003
CLI-001,2026-06-05 01:00:00,60.82,kWh,MTR-001
CLI-002,2026-06-05 01:00:00,593.89,kWh,MTR-002
CLI-003,05/06/2026 01:00,341.7,kWh,MTR-003
CLI-001,2026-06-05 02:00:00,79.69,kWh,MTR-001
CLI-002,2026-06-05 02:00:00,636.66,kWh,MTR-002
CLI-003,05/06/2026 02:00,322.19,kWh,MTR-003
CLI-001,2026-06-05 03:00:00,76.87,kWh,MTR-001
CLI-002,2026-06-05 03:00:00,582.77,kWh,MTR-002
CLI-003,05/06/2026 03:00,344.77,kWh,MTR-003
CLI-001,2026-06-05 04:00:00,64.38,kWh,MTR-001
CLI-002,2026-06-05 04:00:00,579.69,kWh,MTR-002
CLI-003,05/06/2026 04:00,328.19,kWh,MTR-003
CLI-001,2026-06-05 05:00:00,65.97,kWh,MTR-001
CLI-002,2026-06-05 05:00:00,608.49,kWh,MTR-002
CLI-003,05/06/2026 05:00,343.2,kWh,MTR-003
CLI-001,2026-06-05 06:00:00,556.78,kWh,MTR-001
CLI-002,2026-06-05 06:00:00,590.78,kWh,MTR-002
CLI-003,05/06/2026 06:00,330.69,kWh,MTR-003
CLI-001,2026-06-05 07:00:00,562.17,kWh,MTR-001
CLI-002,2026-06-05 07:00:00,530.73,kWh,MTR-002
CLI-003,05/06/2026 07:00,461.2,kWh,MTR-003
CLI-001,2026-06-05 08:00:00,522.63,kWh,MTR-001
CLI-002,2026-06-05 08:00:00,468.37,kWh,MTR-002
CLI-003,05/06/2026 08:00,495.58,kWh,MTR-003
CLI-001,2026-06-05 09:00:00,551.35,kWh,MTR-001
CLI-002,2026-06-05 09:00:00,360.44,kWh,MTR-002
CLI-003,05/06/2026 09:00,476.55,kWh,MTR-003
CLI-001,2026-06-05 10:00:00,535.77,kWh,MTR-001
CLI-002,2026-06-05 10:00:00,403.84,kWh,MTR-002
CLI-003,05/06/2026 10:00,475.81,kWh,MTR-003
CLI-001,2026-06-05 11:00:00,490.56,kWh,MTR-001
CLI-002,2026-06-05 11:00:00,333.2,kWh,MTR-002
CLI-003,05/06/2026 11:00,463.67,kWh,MTR-003
CLI-001,2026-06-05 12:00:00,555.8,kWh,MTR-001
CLI-002,2026-06-05 12:00:00,355.74,kWh,MTR-002
CLI-003,05/06/2026 12:00,465.85,kWh,MTR-003
CLI-001,2026-06-05 13:00:00,547.35,kWh,MTR-001
CLI-002,2026-06-05 13:00:00,379.88,kWh,MTR-002
CLI-003,05/06/2026 13:00,449.67,kWh,MTR-003
CLI-001,2026-06-05 14:00:00,557.66,kWh,MTR-001
CLI-002,2026-06-05 14:00:00,362.45,kWh,MTR-002
CLI-003,05/06/2026 14:00,469.38,kWh,MTR-003
CLI-001,2026-06-05 15:00:00,502.82,kWh,MTR-001
CLI-002,2026-06-05 15:00:00,430.12,kWh,MTR-002
CLI-003,05/06/2026 15:00,448.28,kWh,MTR-003
CLI-001,2026-06-05 16:00:00,505.33,kWh,MTR-001
CLI-002,2026-06-05 16:00:00,478.21,kWh,MTR-002
CLI-003,05/06/2026 16:00,445.9,kWh,MTR-003
CLI-001,2026-06-05 17:00:00,509.83,kWh,MTR-001
CLI-002,2026-06-05 17:00:00,523.39,kWh,MTR-002
